station_id,recordingtime,station_code,station_name,station_province,station_city,station_area,station_lat,station_lon,win_d_avg,win_s_avg,vsb,temp,dewp,slp,stp,tem_max,tem_min,pcp01,pcp06,pcp24,stp_max,stp_min,win_s_max,win_d_max,win_s_ins,win_d_ins,rhu,vap,rhu_min
575160.0,201901010000,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,290,0.89408,2.8962,5.0,2.2222222222222223,1035.8,1003.4,,,,,,,,,,,,82.21578617009145,,
575160.0,201901010000,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,010,3.12928,4.505199999999999,3.888888888888889,1.1111111111111112,,,,,,,,,,,,,,82.06662470102687,,
575160.0,201901010100,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,,0.0,4.505199999999999,3.888888888888889,1.1111111111111112,,,,,,,,,,,,,,82.06662470102687,,
575160.0,201901010200,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,990,0.89408,4.9879,3.888888888888889,1.1111111111111112,,,,,,,,,,,,,,82.06662470102687,,
575160.0,201901010300,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,340,0.89408,3.218,6.111111111111111,2.2222222222222223,1036.6,,,,,,,,,,,,,76.11669090318586,,
575160.0,201901010300,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,990,0.89408,6.114199999999999,5.0,1.1111111111111112,,,,,,,,,,,,,,75.92474451943572,,
575160.0,201901010400,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,990,0.89408,6.114199999999999,5.0,0.0,,,,,,,,,,,,,,70.06292382889228,,
575160.0,201901010500,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,990,1.78816,7.0796,5.0,0.0,,,,,,,,,,,,,,70.06292382889228,,
575160.0,201901010600,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,,,4.505199999999999,6.111111111111111,1.6666666666666665,1032.8,1000.5,,5.0,,,,,,,,,,73.1533268646883,,
575160.0,201901010600,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,990,0.89408,7.0796,6.111111111111111,1.1111111111111112,,,,,,,,,,,,,,70.29234383933417,,
575160.0,201901010700,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,990,1.78816,7.0796,6.111111111111111,1.1111111111111112,,,,,,,,,,,,,,70.29234383933417,,
575160.0,201901010800,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,990,1.78816,7.0796,5.0,1.1111111111111112,,,,,,,,,,,,,,75.92474451943572,,
575160.0,201901010900,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,,,4.505199999999999,6.111111111111111,2.2222222222222223,1032.8,,,,,,,,,,,,,76.11669090318586,,
575160.0,201901010900,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,990,0.89408,7.0796,5.0,1.1111111111111112,,,,,,,,,,,,,,75.92474451943572,,
575160.0,201901011000,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,990,3.12928,7.0796,5.0,1.1111111111111112,,,,,,,,,,,,,,75.92474451943572,,
575160.0,201901011100,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,010,3.12928,8.045,5.0,2.2222222222222223,,,,,,,,,,,,,,82.21578617009145,,
575160.0,201901011200,500000.0,沙坪坝,重庆,重庆市,九龙坡区,29.35,106.28,340,1.78816,4.505199999999999,6.111111111111111,2.2222222222222223,1034.6,1002.3,,,,,,,,,,,,76.11669090318586,,
