station_id,recordingtime,station_code,station_name,station_province,station_city,station_area,station_lat,station_lon,win_d_avg,win_s_avg,vsb,temp,dewp,slp,stp,tem_max,tem_min,pcp01,pcp06,pcp24,stp_max,stp_min,win_s_max,win_d_max,win_s_ins,win_d_ins,rhu,vap,rhu_min
544230.0,201901010000,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,360,0.0,,-16.11111111111111,-23.88888888888889,1042.8,986.6,,,,,,,,,,,,50.97263253699612,,
544230.0,201901010300,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,090,0.89408,9.010399999999999,-9.444444444444443,-23.333333333333332,1041.4,,,,,,,,,,,,,31.186484394467477,,
544230.0,201901010600,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,320,4.02336,13.0329,-2.7777777777777777,-23.333333333333332,1038.3,983.4,,-16.666666666666668,,,,,,,,,,18.720764005315935,,
544230.0,201901010900,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,320,1.78816,30.249200000000002,-4.4444444444444455,-22.77777777777778,1039.3,,,,,,,,,,,,,22.28658815965527,,
544230.0,201901011200,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,290,3.12928,30.249200000000002,-6.666666666666666,-22.77777777777778,1040.6,984.8,,,,,,,,,,,,26.39719599894661,,
544230.0,201901011500,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,320,4.02336,17.0554,-8.333333333333334,-22.77777777777778,1040.4,,,,,,,,,,,,,30.03504407885696,,
544230.0,201901011800,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,070,0.89408,16.09,-12.777777777777775,-22.77777777777778,1041.0,985.9,,,,,,,,,,,,42.777167117781175,,
544230.0,201901012100,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,360,0.0,16.09,-15.0,-22.22222222222222,1040.2,,,,,,,,,,,,,53.912433123420854,,
544230.0,201901020000,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,070,0.89408,9.9758,-16.11111111111111,-22.77777777777778,1041.4,985.6,,,,,,,,,,,,56.29151363243188,,
544230.0,201901020300,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,110,0.89408,12.067499999999999,-9.444444444444443,-23.333333333333332,1039.7,,,,,,,,,,,,,31.186484394467477,,
544230.0,201901020600,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,140,0.89408,24.134999999999998,-3.333333333333333,-22.22222222222222,1036.3,981.4,,-16.666666666666668,,,,,,,,,,21.537510104079683,,
544230.0,201901020900,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,200,0.89408,14.1592,-4.4444444444444455,-21.666666666666668,1036.4,,,,,,,,,,,,,24.587028408385443,,
544230.0,201901021200,130800.0,承德,河北,承德市,兴隆县,40.58,117.55,070,0.89408,,-9.444444444444443,-20.555555555555554,1037.3,981.4,,,,,,,,,,,,39.84297918139287,,
