station_id,recordingtime,station_code,station_name,station_province,station_city,station_area,station_lat,station_lon,win_d_avg,win_s_avg,vsb,temp,dewp,slp,stp,tem_max,tem_min,pcp01,pcp06,pcp24,stp_max,stp_min,win_s_max,win_d_max,win_s_ins,win_d_ins,rhu,vap,rhu_min
597580.0,201901030000,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,20,3.12928,2.2525999999999997,13.888888888888891,13.333333333333332,1024.1,1016.2,,,,1.016,1.5239999999999998,,,,,,,96.45355289389194,,
597580.0,201901030300,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,40,3.12928,2.4135,15.555555555555555,15.555555555555555,1024.8,,,,,,,,,,,,,100.0,,
597580.0,201901030600,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,70,4.02336,2.2525999999999997,15.555555555555555,15.0,1021.8,1014.0,,13.333333333333332,,1.016,,,,,,,,96.4993034010537,,
597580.0,201901030900,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,40,4.02336,1.4481,15.555555555555555,15.0,1021.5,,,,,,,,,,,,,96.4993034010537,,
597580.0,201901111200,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,90,4.02336,3.0570999999999997,21.11111111111111,20.555555555555557,1017.3,1009.7,,,,,,,,,,,,96.64561292108091,,
597580.0,201901111500,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,90,3.12928,9.9758,22.222222222222218,20.555555555555557,1018.0,,,,,,,,,,,,,90.31012915961992,,
597580.0,201901130000,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,90,0.8940799999999999,3.7007,20.555555555555557,20.0,1018.8,1011.2,,,,,,,,,,,,96.63139636799384,,
597580.0,201901130600,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,70,1.7881599999999997,7.0796,25.0,20.0,1016.8,1009.2,,20.0,,,,,,,,,,73.84655943532408,,
597580.0,201902051500,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,110,3.12928,16.09,22.777777777777782,21.11111111111111,1015.1,,,,,,,,,,,,,90.34948515775177,,
597580.0,201902140600,469023.0,海口,海南,澄迈县,澄迈县,20.0,110.15,70,4.91744,30.249200000000002,26.11111111111111,20.0,1017.7,1010.1,,20.555555555555554,,,,,,,,,,69.14298481363856,,
